Name,Online_Name,Description,Short_Code,Short_Code_2,Sap_Code,HSN_Code,Parent_Category,Category,Category_online_display,Price,Attributes,Goods_Services,"GST% (Allowed only 5,18,40)","Type (F=forwardTax,B=BackwardTax)","(Optional) Other Tax (TaxName+Type+value) (F-forward, B-Backward)",Unit,is_Self_Item_Recipe,minimum_stock_level,at_par_stock_level,Rank,Packing_Charges,Allow_Decimal_Qty,Addon_Group_Name,Addon_Group_Selection,Addon_Group_Min,Addon_Group_Max,Variation_group_name,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges,Variation,Variation_Price,Variation_Sap_Code,Variation_Packing_Charges
"Veg Sweet Corn Soup","Veg Sweet Corn Soup",,VSCS,,,,,"Chinese Soups","Chinese Soups",170,veg,,5,F,,,0,,,1,0,Yes
"Chicken Munchow Soup","Chicken Manchow Soup",,CMSO,,,,,"Chinese Soups","Chinese Soups",200,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Sweet Corn Soup","Chicken Sweet Corn Soup",,CSCS,,,,,"Chinese Soups","Chinese Soups",200,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Hot & Sour Soup","Chicken Hot & Sour Soup",,CHSS,,,,,"Chinese Soups","Chinese Soups",200,non-veg,,5,F,,,0,,,1,0,Yes
"Crab Meat Soup","Crab Meat Soup",,CRMS,,,,,"Chinese Soups","Chinese Soups",250,non-veg,,5,F,,,0,,,1,0,Yes
"Seafood Soup","Seafood Soup",,SES,,,,,"Chinese Soups","Chinese Soups",250,non-veg,,5,F,,,0,,,1,0,Yes
"Veg Crispy","Veg Crispy",,VC,,,,,"Veg Chinese Starters","Veg Chinese Starters",230,veg,,5,F,,,0,,,1,0,Yes
"Potato Crispy","Veg 65",,"potato crispy",,,,,"Veg Chinese Starters","Veg Chinese Starters",180,veg,,5,F,,,0,,,1,0,Yes
"Gobi Munchurian","Gobi Munchurian",,GM,,,,,"Veg Chinese Starters","Veg Chinese Starters",220,veg,,5,F,,,0,,,1,0,Yes
"Paneer 65","Paneer 65",,P65,,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Veg Lolipop","Veg Lolipop",,"veg lolipop",,,,,"Veg Chinese Starters","Veg Chinese Starters",290,veg,,5,F,,,0,,,1,0,Yes
"Paneer Hot Garlic","Paneer Hot Garlic",,"paneer hot garlic",,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Paneer Chilli","Paneer Chilli Manchurian",,PCH,,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Paneer Munchurian","Paneer Munchurian",,PMU,,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Mushroom Chilly","Mushroom Chilli",,MC,,,,,"Veg Chinese Starters","Veg Chinese Starters",260,veg,,5,F,,,0,,,1,0,Yes
"Veg Munchurian Dry","Veg Munchurian Dry",,VMD,,,,,"Veg Chinese Starters","Veg Chinese Starters",220,veg,,5,F,,,0,,,1,0,Yes
"Chicken Chilly Dry","Chicken Chilli Dry",,CCD,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",250,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Munchurian Dry","Chicken Manchurian Dry",,CMD,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",250,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken 65","Chicken 65",,C65,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",250,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Crispy","Chicken Crispy",,CCR,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",270,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Lollypop","Chicken Lollipop",,CL,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",240,non-veg,,5,F,,,0,,,1,0,Yes
"Apple Chicken","Apple Chicken",,AC,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",300,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Manchurian","Prawn Chilli Manchurian",,PM,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",430,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Chilli","Prawns Chilli",,PC,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",430,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns 65","Prawns 65",,PR65,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",430,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Schezwan","Prawns Schezwan",,PRS,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",430,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Black Bean","Chicken Black Bean",,CBB,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",330,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Oyster","Chicken Oyster",,CO,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",330,non-veg,,5,F,,,0,,,1,0,Yes
"Squid Chilly","Squid Chilly",,SC,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",430,non-veg,,5,F,,,0,,,1,0,Yes
"Squid Butter Garlic","Squid Butter Garlic",,SBG,,,,,"Non Veg Chinese Starters","Non Veg Chinese Starters",450,non-veg,,5,F,,,0,,,1,0,Yes
"Veg Fried Rice","Veg Fried Rice",,VFR,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",220,veg,,5,F,,,0,,,1,0,Yes
"Veg Schezwan Fried Rice","Veg Schezwan Fried Rice",,VSFR,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",230,veg,,5,F,,,0,,,1,0,Yes
"Veg Combination Rice","Veg Combination Rice",,VCR,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",250,veg,,5,F,,,0,,,1,0,Yes
"Veg Triple Schezwan Rice","Veg Triple Schezwan Rice",,VTSR,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",260,veg,,5,F,,,0,,,1,0,Yes
"Veg Munchurian Rice","Veg Manchurian Fried Rice",,VMR,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",260,veg,,5,F,,,0,,,1,0,Yes
"Veg Hakka Noodles","Veg Hakka Noodles",,VHN,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",240,veg,,5,F,,,0,,,1,0,Yes
"Veg Schezwan Noodles","Veg Schezwan Noodles",,VSN,,,,,"Veg Chinese Main Course","Veg Chinese Main Course",240,veg,,5,F,,,0,,,1,0,Yes
"Chicken Manchurian Rice","Chicken Manchurian Rice",,CMR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",310,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Triple Schezwan","Chicken Triple Schezwan",,CTS,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",330,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Hakka Noodles","Chicken Hakka Noodles",,CHN,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",270,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Fried Rice","Prawns Fried Rice",,PFR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",380,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Schezwan Fried Rice","Prawns Schezwan Fried Rice",,PSFR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",380,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Hakka Noodles","Prawns Hakka Noodles",,PHN,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",380,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Schezwan Noodles","Prawns Schezwan Noodles",,PSN,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",380,non-veg,,5,F,,,0,,,1,0,Yes
"Egg Fried Noodles","Egg Fried Noodles",,EFN,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",240,egg,,5,F,,,0,,,1,0,Yes
"Egg Fried Rice","Egg Fried Rice",,EFR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",240,egg,,5,F,,,0,,,1,0,Yes
"Chicken Fried Rice","Chicken Fried Rice",,CFR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",280,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Schezwan Rice","Chicken Schezwan Rice",,CSR,,,,,"Non - Veg Chinese Main Course","Non - Veg Chinese Main Course",290,non-veg,,5,F,,,0,,,1,0,Yes
"Egg Omelette","Egg Omelette",,EO,,,,,"Egg Dishes","Egg Dishes",120,egg,,5,F,,,0,,,1,0,Yes
"Boiled Eggs","Boiled Eggs",,BE,,,,,"Egg Dishes","Egg Dishes",70,egg,,5,F,,,0,,,1,0,Yes
"Egg Bhurji","Egg Bhurji",,EBH,,,,,"Egg Dishes","Egg Dishes",130,egg,,5,F,,,0,,,1,0,Yes
"Egg Half Fry","Egg Half Fry",,EHF,,,,,"Egg Dishes","Egg Dishes",80,egg,,5,F,,,0,,,1,0,Yes
"Egg Masala","Egg Masala",,EM,,,,,"Egg Dishes","Egg Dishes",170,egg,,5,F,,,0,,,1,0,Yes
"Egg Pakoda","Egg Pakoda",,EP,,,,,"Egg Dishes","Egg Dishes",140,egg,,5,F,,,0,,,1,0,Yes
"Cheese Cube","Cheese Cube",,CC,,,,,Extra,Extra,60,veg,,5,F,,,0,,,1,0,Yes
"Paneer Pakoda","Paneer Pakoda",,PPA,,,,,Extra,Extra,140,veg,,5,F,,,0,,,1,0,Yes
"Roasted Papad","Roasted Papad",,RP,,,,,Extra,Extra,25,veg,,5,F,,,0,,,1,0,Yes
"Fry Papad","Fry Papad",,FP,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Masala Papad","Masala Papad",,MAP,,,,,Extra,Extra,60,veg,,5,F,,,0,,,1,0,Yes
"Veg Raita","Veg Raita",,VR,,,,,Extra,Extra,60,veg,,5,F,,,0,,,1,0,Yes
"Green Salad","Green Salad",,GS,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"Schezwan Sauce","Schezwan Sauce",,SS,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Green Chutney","Green Chutney",,GC,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
Sheng,Sheng,,SH,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
Chakli,Chakli,,CHA,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Masala Snacks","Masala Snacks",,MSN,,,,,Extra,Extra,50,veg,,5,F,,,0,,,1,0,Yes
Solkadi,Solkadi,,SO,,,,,Extra,Extra,60,veg,,5,F,,,0,,,1,0,Yes
Chapati,Chapati,,CHP,,,,,Extra,Extra,20,veg,,5,F,,,0,,,1,0,Yes
"Neer Dosa Per Pc","Neer Dosa[4 Pcs]",,NDPP,,,,,Extra,Extra,20,veg,,5,F,,,0,,,1,0,Yes
Bhakri,Bhakri,,BH,,,,,Extra,Extra,30,veg,,5,F,,,0,,,1,0,Yes
"Bajri Roti","Bajri Roti",,BRO,,,,,Extra,Extra,40,veg,,5,F,,,0,,,1,0,Yes
"Jawari Roti","jawari roti",,JR,,,,,Extra,Extra,40,veg,,5,F,,,0,,,1,0,Yes
Kaju,Kaju,,K,,,,,Extra,Extra,100,veg,,5,F,,,0,,,1,0,Yes
"Butter Kaju","Butter Kaju",,BK,,,,,Extra,Extra,120,veg,,5,F,,,0,,,1,0,Yes
"Fish Gravy","Fish Gravy",,FG,,,,,Extra,Extra,140,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Gravy","Chicken Gravy",,CG,,,,,Extra,Extra,140,non-veg,,5,F,,,0,,,1,0,Yes
"Paneer Ghee Roast","Paneer Ghee Roast",,PGRO,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",350,veg,,5,F,,,0,,,1,0,Yes
"Mushroom Ghee Roast","Mushroom Ghee Roast",,MGRO,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",350,veg,,5,F,,,0,,,1,0,Yes
"Chicken Ghee Roast","Chicken Ghee Roast",,CGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",380,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Ghee Roast (boneless)","Chicken Ghee Roast (Boneless)",,CGRB,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",400,non-veg,,5,F,,,0,,,1,0,Yes
"Mutton Ghee Roast","Mutton Ghee Roast",,MGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",450,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Ghee Roast","Prawns Ghee Roast",,prgr,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",550,non-veg,,5,F,,,0,,,1,0,Yes
"Pomfret Ghee Roast BILLA","Pomfret Ghee Roast BILLA",,"pomfret ghee roast b",,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",700,non-veg,,5,F,,,0,,,1,0,Yes
"Surmai Ghee Roast","Surmai Ghee Roast",,SGRO,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",450,non-veg,,5,F,,,0,,,1,0,Yes
"Bangda Ghee Roast","Bangda Ghee Roast",,BGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",300,non-veg,,5,F,,,0,,,1,0,Yes
"Halwa Ghee Roast","Halwa Ghee Roast",,HGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",350,non-veg,,5,F,,,0,,,1,0,Yes
"Rawas Ghee Roast","Rawas Ghee Roast",,RGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",350,non-veg,,5,F,,,0,,,1,0,Yes
"Squid Ghee Roast","Squid Ghee Roast",,SGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",430,non-veg,,5,F,,,0,,,1,0,Yes
"Potato Ghee Roast","Potato Ghee Roast",,PGR,,,,,"Konkan Swad Special Ghee  Roast","Gheer Roast",350,veg,,5,F,,,0,,,1,0,Yes
"Veg Thali","Veg Thali",,VT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",110,veg,,5,F,,,0,,,1,0,Yes
"Chicken Thali","Chicken Thali",,CT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",300,non-veg,,5,F,,,0,,,1,0,Yes
"Mutton Thali","Mutton Thali",,MT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",430,non-veg,,5,F,,,0,,,1,0,Yes
"Pomfret Thali","Pomfret Thali",,POT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",450,non-veg,,5,F,,,0,,,1,0,Yes
"Surmai Thali","Surmai Thali",,ST,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",400,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Thali","Prawns Thali",,PRT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",400,non-veg,,5,F,,,0,,,1,0,Yes
"Seafood Thali","Seafood Thali","(Prawns Masala, Mori Sukka, Shell Fish Sukka, Crab Masala, Fish Fry, 2 Chapati or 1 Bhakti, Half Rice, Solkadi)",KSSST,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",550,non-veg,,5,F,,,0,,,1,0,Yes
"Non-veg Thali","Non-veg Thali","(Chicken Masala, Mutton Masala, Liver Masala, Chicken Kheema, Egg Curry, Half Rice, 2 Chapati or 1 Bhakti, Half Rice, Solkadi)",KSSNVT,,,,,"Konkan Swad Special Thali (Thalis Available Only For Dine In)","Konkan Swad Special Thali (Thalis Available Only For Dine In)",500,non-veg,,5,F,,,0,,,1,0,Yes
"Soft Drink 300 Ml","Soft Drink 300 Ml",,SDM300,,,,,Beverages,Beverages,40,veg,,5,F,,,0,,,1,0,Yes
"Soft Drink 600 Ml","Soft Drink 600 Ml",,SDM600,,,,,Beverages,Beverages,70,veg,,5,F,,,0,,,1,0,Yes
"Soda 500ml","Soda 500ml",,SM500,,,,,Beverages,Beverages,40,veg,,5,F,,,0,,,1,0,Yes
"Soda 300ml","Soda 300ml",,SM300,,,,,Beverages,Beverages,30,veg,,5,F,,,0,,,1,0,Yes
"Packaged Water","Packaged Water",,PHW,,,,,Beverages,Beverages,20,veg,,5,F,,,0,,,1,0,Yes
"Red Bull","Red Bull",,RB,,,,,Beverages,Beverages,125,veg,,5,F,,,0,,,1,0,Yes
"Diet Coke","Diet Coke",,DC,,,,,Beverages,Beverages,70,veg,,5,F,,,0,,,1,0,Yes
"Chicken Pulav","Chicken Pulav",,CP,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1000,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Pulav","Prawns Pulav",,PP,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",450,non-veg,,5,F,,,0,,,1,0,Yes
"Mutton Pulav","Mutton Pulav",,MP,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1400,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Masla","Chicken Masla",,CMA,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",900,non-veg,,5,F,,,0,,,1,0,Yes
"Chicken Sukka","Chicken Sukka",,CSU,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1000,non-veg,,5,F,,,0,,,1,0,Yes
"Mutton Masala","Mutton Masala",,MUMA,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1000,non-veg,,5,F,,,0,,,1,0,Yes
"Mutton Sukka","Mutton Sukka",,MS,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1200,non-veg,,5,F,,,0,,,1,0,Yes
"Prawns Sukka","Prawns Sukka",,PS,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1200,non-veg,,5,F,,,0,,,1,0,Yes
"Desi Chicken Masala","Desi Chicken Masala",,DCM,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1000,non-veg,,5,F,,,0,,,1,0,Yes
"Desi Chicken Sukka","Desi Chicken Sukka",,DCS,,,,,"Bulk Party Order (Kg)","Bulk Party Order (Kg)",1200,non-veg,,5,F,,,0,,,1,0,Yes
"Blenders Reserve","Blenders Reserve",,BLER,,,,,Whiskey,Whiskey,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",130,,0,"60 Ml",230,,0,"90 Ml",330,,0,"180 Ml",380,,0
"Blenders Pride","Blenders Pride",,BP,,,,,Whiskey,Whiskey,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",105,,0,"60 Ml",195,,0,"90 Ml",280,,0,"180 Ml",380,,0
Antiquity,Antiquity,,AN,8902967203468,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",120,,0,"60 Ml",220,,0,"90 Ml",310,,0,"180 Ml",430,,0
Signature,Signature,,SI,8902967200139,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",110,,0,"60 Ml",200,,0,"90 Ml",270,,0,"180 Ml",380,,0
"Signature Premium","Signature Premium",,SP,,,,,Whiskey,Whiskey,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",110,,0,"60 Ml",200,,0,"90 Ml",290,,0,"180 Ml",350,,0
"Oak Smith Gold","Oak Smith Gold",,OSG,,,,,Whiskey,Whiskey,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",130,,0,"60 Ml",230,,0,"90 Ml",330,,0,"180 Ml",400,,0
"Oak Smit Silver Internation","Oak Smit Silver Internation",,OSSI,8901488000631,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",80,,0,"60 Ml",150,,0,"90 Ml",200,,0,"180 Ml",330,,0
Royalstag,Royalstag,,RO,8901522002096,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",80,,0,"60 Ml",140,,0,"90 Ml",140,,0,"180 Ml",250,,0
"Royal Challenge","Royal Challenge",,RC,8902967200269,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",100,,0,"60 Ml",170,,0,"90 Ml",240,,0,"180 Ml",250,,0
Barrel,Barrel,,BA,89005453,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",150,,0,"90 Ml",200,,0,"180 Ml",300,,0
"Imperial Blue","Imperial Blue",,IB,8901522002102,,,,Whiskey,Whiskey,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",60,,0,"60 Ml",100,,0,"90 Ml",120,,0,"180 Ml",220,,0
"Mc Dowell","Mc Dowell",,MD,8902967200597,,,,Whiskey,Whiskey,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",120,,0,"90 Ml",120,,0,"180 Ml",220,,0
"Mc Dowell Luxury","Mc Dowell Luxury",,mcl,8902967210756,,,,Whiskey,Whiskey,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",60,,0,"60 Ml",100,,0,"90 Ml",150,,0,"180 Ml",230,,0
"Dsp Black","Dsp Black",,DSP,,,,,Whiskey,Whiskey,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",110,,0,"90 Ml",110,,0,"180 Ml",220,,0
"Black & White","Black & White",,BNW,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",190,,0,"60 Ml",350,,0,"90 Ml",515,,0,"180 Ml",730,,0
Teachers,Teachers,,T,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",190,,0,"60 Ml",350,,0,"90 Ml",525,,0,"180 Ml",720,,0
"Black Dog","Black Dog",,BD,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",190,,0,"60 Ml",350,,0,"90 Ml",500,,0,"180 Ml",850,,0
"100 Pipers","100 Pipers",,P,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",160,,0,"60 Ml",320,,0,"90 Ml",440,,0,"180 Ml",850,,0
"Vat 69","Vat 69",,V,,,,,Scotch,Scotch,0,veg,,15,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",185,,0,"60 Ml",330,,0,"90 Ml",490,,0,"180 Ml",940,,0
"Black Dog Reserve","Black Dog Reserve",,BDR,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",200,,0,"60 Ml",350,,0,"90 Ml",530,,0,"180 Ml",1000,,0
"Red Label","Red Label",,RL,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",250,,0,"60 Ml",450,,0,"90 Ml",540,,0,"180 Ml",650,,0
"Black Label","Black Label",,BLL,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",270,,0,"60 Ml",530,,0,"90 Ml",750,,0,"180 Ml",1150,,0
Ballantines,Ballantines,,BALL,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",200,,0,"60 Ml",330,,0,"90 Ml",480,,0,"180 Ml",680,,0
"Chivas Regal","Chivas Regal",,CR,,,,,Scotch,Scotch,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",350,,0,"60 Ml",600,,0,"90 Ml",900,,0,"180 Ml",1750,,0
Absolute,Absolute,,A,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",130,,0,"60 Ml",320,,0,"90 Ml",450,,0,"180 Ml",750,,0
Smirnoff,Smirnoff,,S,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",130,,0,"60 Ml",200,,0,"90 Ml",300,,0,"180 Ml",425,,0
"Smirnoff Apple","Smirnoff Apple",,SA,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",120,,0,"60 Ml",220,,0,"90 Ml",300,,0,"180 Ml",440,,0
"Magic Moment Apple","Magic Moment Apple",,MMA,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",80,,0,"60 Ml",130,,0,"90 Ml",185,,0,"180 Ml",280,,0
"Magic Moment","Magic Moment",,MM,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",120,,0,"90 Ml",170,,0,"180 Ml",280,,0
Romanov,Romanov,,R,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",120,,0,"90 Ml",0,,0,"180 Ml",220,,0
"Romanov Apple","Romanov Apple",,RA,,,,,Vodka,Vodka,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",70,,0,"60 Ml",120,,0,"90 Ml",160,,0,"180 Ml",220,,0
"White Mischeif","White Mischeif",,WM,8902967600038,,,,Vodka,Vodka,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",80,,0,"60 Ml",130,,0,"90 Ml",170,,0,"180 Ml",280,,0
"Macdowell Rum","Macdowell Rum",,MR,8902967400027,,,,Rum,Rum,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",130,,0,"90 Ml",150,,0,"180 Ml",205,,0
"Bacardi Rum","Bacardi Rum",,BRU,,,,,Rum,Rum,0,veg,,15,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",120,,0,"60 Ml",220,,0,"90 Ml",290,,0,"180 Ml",440,,0
"Bacardi Limon","Bacardi Limon",,BL,,,,,Rum,Rum,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",130,,0,"90 Ml",160,,0,"180 Ml",440,,0
"Old Monk","Old Monk",,OM,,,,,Rum,Rum,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",130,,0,"90 Ml",160,,0,"180 Ml",215,,0
"Captain Morgan","Captain Morgan",,CMO,,,,,Rum,Rum,0,other,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",130,,0,"90 Ml",150,,0,"180 Ml",260,,0
"Bacardi Black Rum","Bacardi Black Rum",,BBR,8902136606038,,,,Rum,Rum,0,veg,,,,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",90,,0,"60 Ml",130,,0,"90 Ml",160,,0,"180 Ml",250,,0
"Dr Brandy","Dr Brandy",,DB,6024017308540,,,,Rum,Rum,0,veg,,10,F,,,0,,,1,0,Yes,,,,,Quantity,"30 Ml",60,,0,"60 Ml",110,,0,"90 Ml",150,,0,"180 Ml",205,,0
